"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2023,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",1103,0,0,0,1099,0,0,0,0,81,576,431,9,2,38,87,260,750,2,0,1096,3,0,0,0
2023,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",6,0,0,0,4,0,0,0,0,1,1,2,0,0,0,1,0,3,0,0,4,0,0,0,0
2023,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",7,0,0,0,7,0,0,0,0,1,2,4,0,0,0,4,2,1,0,0,6,1,0,0,0
2023,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0
2023,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ  Кримінального кодексу  України )",NA,33725,20,4,0,30165,3947,72,358,583,6856,11726,8314,1086,1170,4845,2437,4411,22571,516,230,29901,220,44,3,10
2023,"VI",FALSE,"Крадіжка, ст. 185","185",26414,0,1,0,24152,2827,61,302,444,5279,9469,6793,896,908,3721,1480,3541,18546,416,169,23948,164,40,3,8
2023,"VI",FALSE,"Грабіж, ст. 186","186",1729,0,0,0,1529,841,7,37,53,473,586,335,21,17,50,72,199,1181,51,26,1511,17,1,0,1
2023,"VI",FALSE,"Розбій, ст. 187","187",494,3,2,0,362,259,1,13,21,109,146,61,7,4,15,16,54,267,19,6,353,8,1,0,1
2023,"VI",FALSE,"Вимагання, ст. 189","189",207,0,0,0,100,44,0,0,2,39,36,22,1,0,3,17,15,68,0,0,95,5,0,0,0
2023,"VI",FALSE,"Шахрайство, ст. 190","190",4459,5,0,0,3861,249,2,10,67,1053,1555,928,103,143,925,521,573,2699,36,32,3830,27,4,0,0
2023,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",740,12,1,0,462,9,0,0,0,62,128,184,35,53,149,296,55,111,0,0,459,3,0,0,0
2023,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",212,0,0,0,164,42,4,4,3,40,59,36,9,9,11,14,28,118,3,1,162,2,0,0,0
2023,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",210,0,0,0,187,0,0,0,0,3,36,82,25,41,21,44,51,91,1,0,187,0,0,0,0
2023,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,908,5,1,1,641,22,0,0,2,114,199,236,37,53,161,241,108,286,6,0,631,9,1,0,0
2023,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, що існують у паперовій формі, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",56,0,0,0,17,1,0,0,0,1,4,8,1,3,0,6,1,10,0,0,17,0,0,0,0
2023,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",56,2,0,0,47,4,0,0,2,18,19,4,4,0,16,16,8,23,0,0,45,2,0,0,0
2023,"VII",FALSE,"Незаконне використання з метою отримання прибутку гуманітарної допомоги, благодійних пожертв або безоплатної допомоги, ст.201-2","201-2",52,0,0,0,34,3,0,0,0,4,9,17,2,2,4,20,6,8,0,0,33,1,0,0,0
2023,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст. 203-2","203-2",25,0,0,0,3,0,0,0,0,0,3,0,0,0,2,1,1,1,0,0,3,0,0,0,0
2023,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",281,0,0,0,224,0,0,0,0,29,73,83,17,22,44,60,48,112,4,0,218,5,1,0,0
2023,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",111,0,0,0,103,0,0,0,0,31,32,31,3,6,42,20,15,66,2,0,103,0,0,0,0
2023,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації, ст. 206-2","206-2",43,0,0,0,23,1,0,0,0,2,4,15,2,0,3,18,1,4,0,0,23,0,0,0,0
2023,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",186,5,0,0,109,14,0,0,1,16,43,37,2,10,37,49,13,47,0,0,108,1,0,0,0
2023,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",58,0,1,1,39,0,0,0,0,3,14,17,3,2,7,28,6,5,0,0,39,0,0,0,0
2023,"VII",FALSE,"Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом, ст.213","213",9,0,0,0,9,0,0,0,0,3,0,4,0,2,1,1,1,7,0,0,9,0,0,0,0
2023,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",5,0,0,0,5,0,0,0,0,1,1,3,0,0,0,3,1,1,0,0,5,0,0,0,0
2023,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу  України )",NA,1492,1,0,0,1249,11,0,2,7,192,377,444,92,135,35,125,235,876,7,6,1246,3,0,0,0
2023,"VIII",FALSE,"Порушення правил охорони або використання надр, незаконне видобування корисних копалин, ст.240","240",87,1,0,0,64,4,0,0,0,9,15,24,6,10,1,8,19,37,0,0,63,1,0,0,0
2023,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",781,0,0,0,608,6,0,1,5,114,196,215,27,50,6,52,106,439,6,5,606,2,0,0,0
2023,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,4400,49,2,0,3679,499,2,6,13,612,1282,1345,200,219,118,550,712,2391,22,4,3637,40,2,1,0
2023,"IX",FALSE,"Створення злочинної організації, ст. 255","255",367,8,0,0,72,32,0,1,0,18,23,28,1,1,11,21,9,41,1,0,72,0,0,0,0
2023,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Бандитизм, ст. 257","257",4,0,0,0,4,4,0,0,0,3,1,0,0,0,1,2,0,2,0,0,4,0,0,0,0
2023,"IX",FALSE,"Терористичний акт, ст. 258","258",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст. 258-1","258-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст. 258-2","258-2",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2023,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст. 258-3","258-3",104,36,0,0,87,18,0,0,0,23,32,27,3,2,7,26,18,43,0,0,84,3,0,0,0
2023,"IX",FALSE,"Сприяння вчиненню терористичного акту, проходження навчання тероризму, ст. 258-4","258-4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Фінансування тероризму, ст. 258-5","258-5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Перетинання державного кордону України з терористичною метою, ст. 258-6","258-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст. 259","259",74,0,0,0,71,13,1,2,1,13,19,25,4,6,10,9,15,42,4,1,70,1,0,1,0
2023,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст. 260","260",71,18,0,0,61,22,0,0,0,13,25,20,3,0,2,8,14,39,0,0,61,0,0,0,0
2023,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст. 262","262",14,0,0,0,18,10,0,0,0,3,8,7,0,0,2,1,6,11,0,0,18,0,0,0,0
2023,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими  речовинами, ст. 263","263",3755,0,2,0,3377,413,1,3,12,549,1175,1242,187,208,84,488,655,2214,17,3,3343,32,2,0,0
2023,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових  пристроїв, ст. 263-1","263-1",91,0,0,0,88,8,0,0,1,10,29,29,10,9,0,16,18,53,1,0,88,0,0,0,0
2023,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст. 264","264",6,0,0,0,6,0,0,0,0,0,3,3,0,0,0,1,2,3,0,0,6,0,0,0,0
2023,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст. 265","265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст. 267","267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"X",TRUE,"Кримінальні правопорушення проти безпеки виробництва (р. X Кримінального кодексу України )",NA,20,0,0,0,17,0,0,0,0,0,6,9,0,2,1,10,4,3,0,0,17,0,0,0,0
2023,"XI",TRUE,"Кримінальні правопорушення проти безпеки руху та експлуатації транспорту  (р. XІ Кримінального кодексу України )",NA,5519,0,4,0,5065,361,11,49,98,1335,1420,1269,292,591,451,1430,1102,2470,50,13,5020,44,1,0,1
2023,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст. 276","276",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст. 286","286",3811,0,1,0,3493,38,3,14,30,824,903,932,244,543,415,1251,783,1449,9,1,3458,35,0,0,1
2023,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст. 289","289",1010,0,3,0,903,195,7,32,53,340,280,158,21,12,15,62,150,645,36,10,900,2,1,0,0
2023,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного  засобу, ст. 290*","290",14,0,0,0,15,0,0,0,0,5,2,5,1,2,0,1,0,14,0,0,15,0,0,0,0
2023,"XII",TRUE,"Кримінальні правопорушення проти громадського порядку та моральності  (р. XІІ Кримінального кодексу України )",NA,1622,1,1,0,1389,157,7,39,32,411,456,344,52,48,158,243,202,896,38,10,1378,10,1,0,0
2023,"XII",FALSE,"Хуліганство, ст. 296","296",1089,0,1,0,951,112,2,27,27,289,324,228,32,22,46,162,143,618,24,4,941,10,0,0,0
2023,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого,  ст. 297","297",79,0,0,0,73,9,1,6,3,13,19,21,5,5,11,2,5,59,5,2,73,0,0,0,0
2023,"XII",FALSE,"Жорстоке поводження з тваринами, ст. 299","299",56,0,0,0,55,1,4,1,0,5,9,16,5,15,4,3,11,36,4,1,55,0,0,0,0
2023,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів,  ст. 301","301",100,0,0,0,78,9,0,0,2,31,24,17,3,1,22,15,18,44,1,0,78,0,0,0,0
2023,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст. 302","302",81,1,0,0,50,1,0,0,0,13,23,13,1,0,26,16,9,25,0,0,50,0,0,0,0
2023,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст. 303","303",122,1,0,0,71,2,0,0,0,31,26,14,0,0,51,21,4,46,0,0,71,0,0,0,0
2023,"XII",FALSE,"Втягнення неповнолітніх у протиправну діяльність, ст. 304","304",51,0,0,0,50,13,0,0,0,25,13,11,1,0,11,0,5,40,2,3,49,0,1,0,0
2023,"XIII",TRUE,"Кримінальні правопорушення у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші кримінальні правопорушення проти здоров'я населення (р. XІІІ Кримінального кодексу України )",NA,18616,0,0,0,17282,882,0,14,97,4598,7547,4414,304,308,1477,2063,3080,12053,71,15,17164,111,7,2,4
2023,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст. 305","305",75,0,0,0,40,4,0,0,0,9,22,6,1,2,11,14,8,17,0,1,29,11,0,0,0
2023,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 306","306",35,0,0,0,22,15,0,0,0,9,8,3,2,0,1,2,6,14,0,0,22,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або  їх аналогів, ст. 307","307",2727,0,0,0,1804,762,0,10,38,613,703,402,27,11,230,243,355,1191,11,4,1784,20,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 308","308",75,0,0,0,64,25,0,0,0,1,27,34,1,1,10,8,13,43,0,0,64,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст. 309","309",15317,0,0,0,14999,193,0,7,61,4000,6736,3811,223,161,1015,1765,2632,10533,58,11,14912,81,6,2,4
2023,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",934,0,0,0,876,15,0,0,0,49,230,355,77,165,228,72,181,616,6,1,871,4,1,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",169,0,0,0,130,35,0,0,0,16,74,38,2,0,11,25,28,77,0,0,130,0,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",82,0,0,0,53,10,0,0,0,9,33,11,0,0,1,8,11,34,0,0,53,0,0,0,0
2023,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",7,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,0,2,0,0,3,0,0,0,0
2023,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",258,0,0,0,220,39,0,0,1,37,88,90,3,1,20,18,46,156,0,0,219,1,0,0,0
2023,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",4,0,0,0,4,3,0,0,0,0,1,3,0,0,2,2,1,1,0,0,4,0,0,0,0
2023,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",4,0,0,0,3,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,3,0,0,0,0
2023,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",33,0,0,0,27,0,0,0,0,5,9,8,4,1,25,15,5,7,0,0,27,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",71,0,0,0,65,32,0,0,0,9,36,17,1,2,21,9,9,47,0,0,64,1,0,0,0
2023,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,2796,3,0,1,2249,50,0,0,3,357,1047,777,44,21,50,358,421,1438,19,13,2225,23,1,1,0
2023,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",783,0,0,0,417,48,0,0,3,118,147,112,19,18,49,114,55,229,10,9,397,19,1,0,0
2023,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",4,2,0,0,4,0,0,0,0,1,0,2,0,1,0,2,0,2,0,0,3,1,0,0,0
2023,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",7,1,0,0,6,0,0,0,0,2,3,1,0,0,0,2,0,4,0,0,3,3,0,1,0
2023,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на військову службу під час мобілізації, на особливий період, на військову службу за призовом осіб із числа резервістів в особливий період, ст.336","336",1935,0,0,1,1762,2,0,0,0,223,863,652,24,0,2,229,355,1165,9,4,1762,0,0,0,0
2023,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,8014,0,0,0,7551,348,2,4,36,1969,2801,2198,294,247,1228,1464,1485,4559,28,15,7474,69,8,2,1
2023,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
