"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2017,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст.177","177",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VI",TRUE,"Злочини проти власності (р. VІ КК України)",NA,66645,2,14,NA,60625,6514,166,1136,2098,20098,23358,11447,1398,924,7956,3835,13281,40982,2527,59668,825,498,132,16,8
2017,"VI",FALSE,"Крадіжка, ст.185","185",52796,2,6,NA,49375,3757,147,978,1613,15603,19236,9903,1163,732,6394,2494,10937,33926,2018,48710,558,327,107,10,6
2017,"VI",FALSE,"Грабіж, ст.186","186",6498,0,4,NA,5912,1914,17,133,321,2444,2283,638,49,27,275,247,1241,4083,341,5717,179,115,16,5,0
2017,"VI",FALSE,"Розбій, ст.187","187",2248,0,4,NA,1690,1069,0,25,110,809,549,182,10,5,51,97,290,1214,89,1618,68,42,4,3,0
2017,"VI",FALSE,"Вимагання, ст.189","189",347,0,1,NA,212,78,0,4,12,82,74,38,1,1,2,44,35,131,2,199,13,9,0,0,0
2017,"VI",FALSE,"Шахрайство, ст.190","190",4760,0,0,NA,3775,198,2,10,93,1478,1379,580,124,109,1021,615,836,2204,120,3742,27,19,6,0,2
2017,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст.191","191",1053,0,1,NA,735,11,0,0,0,164,266,221,48,36,255,356,167,211,1,735,0,0,0,0,0
2017,"VI",FALSE,"Умисне знищення або пошкодження майна, ст.194","194",101,0,0,NA,79,28,0,0,1,31,25,13,3,6,10,12,12,53,2,77,2,2,0,0,0
2017,"VII",TRUE,"Злочини у сфері господарської діяльності (р. VІІ КК України)",NA,1545,3,1,NA,1277,21,0,1,3,343,434,384,59,53,286,380,308,562,27,1255,21,18,1,1,1
2017,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",66,0,0,NA,46,5,0,1,1,14,16,12,1,1,5,11,10,25,0,46,0,0,0,0,0
2017,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст.200","200",46,0,0,NA,22,3,0,0,0,11,7,3,1,0,10,8,5,9,0,22,0,0,0,0,0
2017,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст.204","204",285,0,0,NA,236,0,0,0,0,35,87,96,12,6,44,75,62,96,3,227,9,8,0,0,1
2017,"VII",FALSE,"Фіктивне підприємництво, ст.205","205",350,0,0,NA,320,1,0,0,2,123,109,73,11,2,75,85,82,149,4,320,0,0,0,0,0
2017,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст.205-1","205-1",168,0,0,NA,161,1,0,0,0,77,44,30,6,4,34,28,44,88,1,160,1,0,0,1,0
2017,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації, ст.206-2","206-2",6,0,0,NA,4,0,0,0,0,0,2,1,1,0,1,1,2,1,0,4,0,0,0,0,0
2017,"VII",FALSE,"Легалізація (відмивання) доходів, одержаних злочинним шляхом, ст.209","209",69,3,0,NA,39,3,0,0,0,6,12,15,4,2,5,22,6,11,0,38,1,1,0,0,0
2017,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст.210","210",2,0,0,NA,2,0,0,0,0,0,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0
2017,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст.211","211",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VII",FALSE,"Порушення порядку здійснення операцій з металобрухтом, ст.213","213",285,0,0,NA,277,2,0,0,0,61,88,88,16,24,48,22,77,160,18,275,1,1,1,0,0
2017,"VII",FALSE,"Доведення банку до неплатоспроможності, ст.218-1","218-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст.220-1","220-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст.220-2","220-2",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст.222","222",86,0,1,NA,25,0,0,0,0,6,6,9,2,2,17,11,9,4,1,25,0,0,0,0,0
2017,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст.223-1","223-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст.233","233",2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"VIII",TRUE,"Злочини проти довкілля (р. VІІІ КК України)",NA,993,0,0,NA,938,3,0,1,9,259,295,271,57,46,8,77,227,618,16,936,2,2,0,0,0
2017,"IX",TRUE,"Злочини проти громадської безпеки(р. IX КК України)",NA,6659,39,3,NA,6105,406,2,7,43,1202,2079,2027,407,338,213,607,1619,3759,120,5995,101,77,9,2,2
2017,"IX",FALSE,"Створення злочинної організації, ст.255","255",84,0,0,NA,17,2,0,0,0,0,6,10,1,0,4,15,1,1,0,16,1,1,0,0,0
2017,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної діяльності, ст.256","256",17,0,0,NA,11,0,0,0,0,1,3,2,0,5,2,2,0,9,0,11,0,0,0,0,0
2017,"IX",FALSE,"Бандитизм, ст.257","257",47,0,0,NA,19,4,0,0,0,11,5,2,1,0,0,3,3,13,0,18,1,0,0,0,0
2017,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст.259","259",100,0,0,NA,85,9,1,0,4,20,27,22,5,6,5,11,18,53,3,81,4,3,0,0,0
2017,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст.262","262",21,0,0,NA,18,5,0,0,0,6,9,2,0,1,0,3,6,9,0,17,1,1,0,0,0
2017,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими речовинами, ст.263","263",5878,0,3,NA,5587,353,1,7,31,1041,1893,1911,391,312,173,514,1442,3525,106,5491,87,66,9,2,2
2017,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст.264","264",4,0,0,NA,4,0,0,0,0,0,1,2,1,0,0,0,2,2,0,4,0,0,0,0,0
2017,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст.265","265",1,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2017,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст.267","267",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"X",TRUE,"Злочини проти безпеки виробництва(р. X КК України)",NA,58,0,0,NA,50,0,0,0,0,3,16,21,9,1,2,26,11,13,0,50,0,0,0,0,0
2017,"XI",TRUE,"Злочини проти безпеки руху та експлуатації транспорту (р. XІ КК України)",NA,6626,0,6,NA,6094,541,14,82,232,2161,1807,1251,243,304,248,1193,1481,3298,122,6007,81,58,6,0,0
2017,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст.276","276",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст.286","286",3845,0,4,NA,3648,71,2,3,23,1005,1096,1002,221,296,222,1045,962,1619,22,3598,49,33,1,0,0
2017,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст.289","289",2684,0,2,NA,2367,472,12,79,206,1130,681,233,20,6,24,127,492,1651,97,2330,32,25,5,0,0
2017,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного засобу, ст.290","290",25,0,0,NA,19,0,0,0,1,5,8,3,0,2,1,4,6,9,0,19,0,0,0,0,0
2017,"XII",TRUE,"Злочини проти громадського порядку та моральності (р. XІІ КК України)",NA,3007,0,1,NA,2608,222,8,37,121,1122,789,427,65,39,248,322,595,1591,100,2571,31,21,6,2,0
2017,"XII",FALSE,"Хуліганство, ст.296","296",2018,0,1,NA,1766,158,4,33,104,780,534,253,41,17,82,222,421,1059,64,1738,26,18,2,2,0
2017,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого, ст.297","297",347,0,0,NA,336,22,4,4,9,77,107,103,15,17,27,9,62,242,23,334,1,1,1,0,0
2017,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст.303","303",126,0,0,NA,62,10,0,0,1,19,30,9,1,2,33,15,11,36,0,60,1,0,1,0,0
2017,"XII",FALSE,"Втягнення неповнолітніх у злочинну діяльність, ст.304","304",159,0,0,NA,164,24,0,0,4,121,22,15,2,0,11,5,28,119,12,163,1,1,0,0,0
2017,"XIII",TRUE,"Злочини у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші злочини проти здоров'я населення(р. XІІІ КК України)",NA,16855,0,5,NA,15721,866,0,8,139,3772,6970,3767,455,610,1898,1338,4309,9831,243,15534,165,111,22,5,1
2017,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст.305","305",168,0,0,NA,121,45,0,1,1,45,45,27,2,0,11,33,24,62,2,108,13,6,0,0,0
2017,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.306","306",21,0,0,NA,20,10,0,0,1,9,7,3,0,0,3,4,4,11,1,20,0,0,0,0,0
2017,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або їх аналогів, ст.307","307",1743,0,1,NA,1126,504,0,0,8,312,488,292,17,9,177,135,297,668,26,1106,17,10,3,0,0
2017,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.308","308",22,0,0,NA,23,5,0,0,0,4,14,5,0,0,1,2,4,16,1,23,0,0,0,0,0
2017,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст.309","309",13697,0,1,NA,13325,453,0,7,130,3369,6219,3135,278,187,1097,1077,3701,8350,197,13167,139,93,19,5,0
2017,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст.310","310",1752,0,3,NA,1751,32,0,0,2,156,444,517,186,446,658,120,479,1119,33,1737,12,10,2,0,1
2017,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст.311","311",304,0,0,NA,297,77,0,0,0,69,151,72,3,2,34,39,74,180,4,290,7,7,0,0,0
2017,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.312","312",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст.313","313",87,0,0,NA,88,27,0,0,0,36,38,14,0,0,1,16,25,47,0,86,2,2,0,0,0
2017,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст.314","314",2,0,0,NA,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0
2017,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст.315","315",31,0,0,NA,27,5,0,0,0,14,10,3,0,0,2,0,4,23,0,27,0,0,0,0,0
2017,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст.316","316",10,0,0,NA,10,1,0,0,0,2,6,2,0,0,1,0,2,8,0,10,0,0,0,0,0
2017,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів, ст.317","317",404,0,0,NA,393,49,0,0,2,83,185,113,8,2,42,28,95,266,4,390,2,2,1,0,0
2017,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст.318","318",2,0,0,NA,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
2017,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст.319","319",3,0,0,NA,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,3,0,0,0,0,0
2017,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст.320","320",37,0,0,NA,35,0,0,0,0,7,6,15,5,2,24,22,8,5,0,35,0,0,0,0,0
2017,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.321","321",69,0,0,NA,60,11,0,0,0,7,25,24,2,2,14,13,16,31,0,59,1,1,0,0,0
2017,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст.322","322",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст.323","323",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст.324","324",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XIV",TRUE,"Злочини у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації(р. XІV КК України)",NA,376,0,0,NA,307,27,1,0,0,169,69,52,8,8,6,61,90,151,5,292,15,6,0,1,0
2017,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст.332-1","332-1",3,0,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2017,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст.335","335",167,0,0,NA,144,0,0,0,0,139,4,1,0,0,0,10,43,90,1,144,0,0,0,0,0
2017,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст.336-1","336-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XV",TRUE,"Злочини проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та злочини проти журналістів(р. XV КК України)",NA,3519,2,4,NA,2891,227,2,5,44,890,1030,687,140,93,747,651,585,1587,68,2704,178,116,9,10,4
2017,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст.341","341",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",213,0,0,NA,199,20,0,0,3,77,71,43,4,1,10,35,44,116,4,193,6,3,0,0,1
2017,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст.345","345",541,0,0,NA,476,83,0,0,10,162,202,76,16,10,31,93,110,265,8,464,12,3,0,1,0
2017,"XV",FALSE,"Погроза або насильство щодо журналіста, ст.345-1","345-1",4,0,0,NA,3,0,0,0,0,1,1,1,0,0,1,1,0,2,0,3,0,0,0,0,0
2017,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст.347","347",5,0,0,NA,5,0,0,0,0,2,3,0,0,0,0,2,1,2,0,5,0,0,0,0,0
2017,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст.347-1","347-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст.348","348",18,0,0,NA,12,10,0,0,0,3,7,1,1,0,1,3,1,7,1,11,1,0,0,0,0
2017,"XV",FALSE,"Посягання на життя журналіста, ст.348-1","348-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст.349","349",2,0,0,NA,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2017,"XV",FALSE,"Захоплення журналіста як заручника, ст.349-1","349-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових забов’язань, ст.355","355",43,0,0,NA,40,4,0,0,0,21,10,7,2,0,3,9,12,19,0,38,2,1,0,0,0
2017,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст.357","357",592,0,0,NA,579,90,0,2,19,228,222,88,7,13,108,54,123,394,8,565,12,5,2,0,0
2017,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, збут чи використання підроблених документів, печаток, штампів, ст.358","358",1920,2,4,NA,1454,19,0,0,9,360,478,442,103,62,586,428,279,703,44,1298,149,104,7,9,3
2017,"XVI",TRUE,"Злочини у сфері використання електронно-обчислювальних машин (комп'ютерів), систем та комп'ютерних мереж і мереж електрозв'язку (р. XVI КК України)",NA,291,0,0,NA,103,9,0,0,3,36,37,22,3,2,28,60,6,36,1,101,2,2,0,0,0
2017,"XVI",FALSE,"Несанкціоноване втручання в роботу електронно-обчислювальних машин (комп'ютерів), автоматизованих систем, комп'ютерних мереж чи мереж електрозв'язку, ст.361","361",173,0,0,NA,71,9,0,0,2,28,24,14,1,2,11,34,4,32,1,69,2,2,0,0,0
2017,"XVI",FALSE,"Створення з метою використання, розповсюдження або збуту шкідливих програмних чи технічних засобів, а також їх розповсюдження або збут, ст.361-1","361-1",4,0,0,NA,4,0,0,0,0,2,1,1,0,0,0,3,1,0,0,4,0,0,0,0,0
2017,"XVI",FALSE,"Несанкціоновані збут або розповсюдження інформації з обмеженим доступом, яка зберігається в електронно-обчислювальних машинах (комп'ютерах), автоматизованих системах, комп'ютерних мережах або на носіях такої інформації, ст.361-2","361-2",5,0,0,NA,5,0,0,0,1,0,2,2,0,0,0,4,0,1,0,5,0,0,0,0,0
2017,"XVII",TRUE,"Злочини у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг (р. XVII КК України)",NA,2699,2,18,NA,1918,93,0,0,0,259,689,653,180,137,448,1498,222,194,4,1900,18,13,0,0,0
2017,"XVII",FALSE,"Зловживання владою або службовим становищем, ст.364","364",132,0,1,NA,75,0,0,0,0,12,21,30,8,4,21,68,5,2,0,74,1,1,0,0,0
2017,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст.364-1","364-1",38,0,0,NA,18,0,0,0,0,1,7,4,4,2,2,15,3,0,0,18,0,0,0,0,0
2017,"XVII",FALSE,"Перевищення влади або службових повноважень працівником правоохоронного органу, ст.365","365",74,0,0,NA,41,1,0,0,0,23,14,3,0,1,0,37,3,1,0,41,0,0,0,0,0
2017,"XVII",FALSE,"Зловживання повноваженями особами, які надають публічні послуги, ст.365-2","365-2",8,0,0,NA,3,0,0,0,0,0,2,0,0,1,2,3,0,0,0,3,0,0,0,0,0
2017,"XVII",FALSE,"Службове підроблення, ст.366","366",1080,1,6,NA,776,8,0,0,0,75,233,294,103,71,272,599,112,65,0,774,2,2,0,0,0
2017,"XVII",FALSE,"Декларування недостовірної інформації, ст.366-1","366-1",204,0,0,NA,183,1,0,0,0,21,53,69,31,9,60,117,38,28,0,183,0,0,0,0,0
2017,"XVII",FALSE,"Службова недбалість, ст.367","367",120,0,2,NA,104,1,0,0,0,7,28,39,16,14,38,85,13,6,0,104,0,0,0,0,0
2017,"XVII",FALSE,"Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст.368","368",760,1,7,NA,508,51,0,0,0,86,211,157,29,25,58,462,25,21,0,508,0,0,0,0,0
2017,"XVII",FALSE,"Незаконне збагачення, ст.368-2","368-2",2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"XVII",FALSE,"Підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст.368-3","368-3",39,0,0,NA,29,0,0,0,0,4,6,11,4,4,5,12,10,7,0,29,0,0,0,0,0
