"Year","Chapter","IsChp","Article","Art","FS23X1","FS23X2","FS23X3","FS23X4","FS23X5","FS23X6","FS23X7","FS23X8","FS23X9"
2022,"I",TRUE,"Злочини проти основ національної безпеки України (р. І Кримінального кодексу України )",NA,50,9,0,0,0,0,0,2,0
2022,"I",FALSE,"Дії, спрямовані на насильницьку зміну чи повалення конституційного ладу або на захоплення державної влади, ст. 109","109",11,9,0,0,0,0,0,0,0
2022,"I",FALSE,"Посягання на територіальну цілісність і недоторканість України, ст. 110","110",39,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Фінансування дій, вчинених з метою насильницької зміни чи повалення конституційного ладу або захоплення державної влади, зміни меж території або державного кордону України, ст. 110-2","110-2",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Державна зрада, ст. 111","111",2,0,0,0,0,0,0,1,0
2022,"I",FALSE,"Колабораційна діяльність, ст.111-1","111-1",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Пособництво державі-агресору, ст.111-2","111-2",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Посягання на життя державного чи громадського діяча, ст. 112","112",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Диверсія, ст. 113","113",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Шпигунство, ст. 114","114",0,0,0,0,0,0,0,1,0
2022,"I",FALSE,"Перешкоджання законній діяльності Збройних Сил України та інших військових формувань, ст. 114-1","114-1",0,0,0,0,0,0,0,0,0
2022,"I",FALSE,"Несанкціоноване поширення інформації про направлення, переміщення зброї, озброєння та бойових припасів в Україну, рух, переміщення або розміщення Збройних Сил України чи інших утворених відповідно до законів України військових формувань, вчинене в умовах воєнного або надзвичайного стану, ст.114-2","114-2",0,0,0,0,0,0,0,0,0
2022,"II",TRUE,"Кримінальні правопорушення проти життя та здоров'я особи (р. ІІ Кримінального кодексу України )",NA,182,29,0,21,1,349,4,326,187
2022,"II",FALSE,"Умисне вбивство, ст. 115","115",91,19,0,8,0,116,1,92,60
2022,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст. 118","118",0,0,0,0,0,0,0,0,0
2022,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст. 121","121",28,1,0,5,1,77,1,62,39
2022,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст. 122","122",20,1,0,1,0,27,0,28,16
2022,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",0,0,0,0,0,18,0,26,19
2022,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,158,82,1,7,0,5,0,15,7
2022,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",133,68,1,7,0,5,0,15,7
2022,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",3,0,0,0,0,0,0,0,0
2022,"III",FALSE,"Захоплення заручників, ст. 147","147",2,1,0,0,0,0,0,0,0
2022,"III",FALSE,"Торгівля людьми, ст. 149","149",29,22,0,0,0,0,0,1,1
2022,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,11,0,0,2,3,19,1,19,12
2022,"IV",FALSE,"Згвалтування, ст. 152","152",10,0,0,2,3,16,1,13,8
2022,"IV",FALSE,"Сексуальне насильство, ст. 153","153",1,0,0,0,0,2,0,2,2
2022,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",0,0,0,0,0,2,0,6,4
2022,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,20,4,0,0,0,8,0,39,24
2022,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",1,0,0,0,0,0,0,0,0
2022,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",0,0,0,0,0,0,0,8,7
2022,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",3,0,0,0,0,0,0,0,0
2022,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",0,0,0,0,0,0,0,1,0
2022,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",4,4,0,0,0,0,0,1,0
2022,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",0,0,0,0,0,0,0,0,0
2022,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ Кримінального кодексу України )",NA,1463,497,84,96,59,130,6,1915,1296
2022,"VI",FALSE,"Крадіжка, ст. 185","185",511,90,15,54,42,83,2,1455,1051
2022,"VI",FALSE,"Грабіж, ст. 186","186",122,24,4,12,5,26,2,173,123
2022,"VI",FALSE,"Розбій, ст. 187","187",188,52,0,6,12,23,3,104,70
2022,"VI",FALSE,"Вимагання, ст. 189","189",142,61,5,10,1,0,0,27,11
2022,"VI",FALSE,"Шахрайство, ст. 190","190",289,174,37,16,0,2,0,204,113
2022,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",289,144,24,0,0,0,0,39,0
2022,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",29,3,3,2,0,5,1,22,9
2022,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",2,0,0,0,0,0,0,4,0
2022,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,301,205,33,0,0,0,1,27,5
2022,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, що існують у паперовій формі, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",18,10,6,0,0,0,0,1,0
2022,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",7,0,0,0,0,0,0,6,3
2022,"VII",FALSE,"Незаконне використання з метою отримання прибутку гуманітарної допомоги, благодійних пожертв або безоплатної допомоги, ст.201-2","201-2",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст.203-2","203-2",71,65,4,0,0,0,0,2,1
2022,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",51,38,4,0,0,0,0,6,1
2022,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",13,4,4,0,0,0,0,3,0
2022,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації,  ст. 206-2","206-2",18,11,6,0,0,0,0,3,0
2022,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",92,65,12,0,0,0,1,7,0
2022,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",12,9,7,0,0,0,0,0,0
2022,"VII",FALSE,"Порушення порядку здійснення операцій з металобрухтом, ст.213","213",2,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",3,3,0,0,0,0,0,1,0
2022,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0
2022,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",4,0,0,0,0,0,0,0,0
2022,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу України )",NA,191,110,9,6,0,0,0,60,25
