"Year","Chapter","IsChp","Article","Art","FS22X1","FS22X2","FS22X3","FS22X4","FS22X5","FS22X6","FS22X7","FS22X8","FS22X9","FS22X10","FS22X11","FS22X12","FS22X13","FS22X14","FS22X15","FS22X16","FS22X17","FS22X18","FS22X19","FS22X20","FS22X21","FS22X22","FS22X23","FS22X24","FS22X25","FS22X26","FS22X27","FS22X28","FS22X29","FS22X30","FS22X31","FS22X32","FS22X33","FS22X34","FS22X35","FS22X36","FS22X37","FS22X38","FS22X39","FS22X40","FS22X41","FS22X42","FS22X43","FS22X44","FS22X45","FS22X46","FS22X47"
2019,"I",TRUE,"Злочини проти основ національної безпеки України (р. І КК України)",NA,1,0,0,NA,1,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Дії, спрямовані на насильницьку зміну чи повалення конституційного ладу або на захоплення державної влади, ст.109","109",0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Посягання на територіальну цілісність і недоторканість України, ст.110","110",1,0,0,NA,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Фінансування дій, вчинених з метою насильницької зміни чи повалення конституційного ладу або захоплення державної влади, зміни меж території або державного кордону України, ст.110-2","110-2",0,0,0,NA,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Державна зрада, ст.111","111",0,0,0,NA,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Посягання на життя державного чи громадського діяча, ст.112","112",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Диверсія, ст.113","113",0,0,0,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Шпигунство, ст.114","114",0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"I",FALSE,"Перешкоджання законній діяльності Збройних Сил України та інших військових формувань, ст.114-1","114-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"II",TRUE,"Злочини проти життя та здоров'я особи (р. ІІ КК України)",NA,554,181,211,NA,162,12729,1437,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,12,0,6,0,0,0,0,0,1,0,0,109,2,1,23,3,15,1,NA,NA,NA
2019,"II",FALSE,"Умисне вбивство, ст.115","115",24,9,6,NA,9,691,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,13,1,0,3,1,1,0,NA,NA,NA
2019,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст.118","118",0,0,0,NA,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст.121","121",44,19,14,NA,11,1084,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,1,2,0,NA,NA,NA
2019,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст.122","122",113,39,42,NA,32,1039,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,17,0,0,2,1,4,0,NA,NA,NA
2019,"III",TRUE,"Злочини проти волі, честі та гідності особи (р. IІІ КК України)",NA,6,0,3,NA,3,167,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,NA,NA,NA
2019,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст.146","146",6,0,3,NA,3,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,NA,NA,NA
2019,"III",FALSE,"Захоплення заручників, ст.147","147",0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"III",FALSE,"Торгівля людьми або інша незаконна угода щодо людини, ст.149","149",0,0,0,NA,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"IV",TRUE,"Злочини проти статевої свободи та статевої недоторканості особи  (р. IV КК України)",NA,10,8,1,NA,1,212,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,NA,NA,NA
2019,"IV",FALSE,"Згвалтування, ст.152","152",9,7,1,NA,1,151,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,NA,NA,NA
2019,"IV",FALSE,"Сексуальне насильство, ст.153","153",0,0,0,NA,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"IV",FALSE,"Розбещення неповнолітніх, ст.156","156",1,1,0,NA,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"V",TRUE,"Злочини проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V КК України)",NA,22,6,14,NA,2,1827,138,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,3,0,3,0,0,0,0,0,0,0,0,8,0,0,3,0,1,0,NA,NA,NA
2019,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками, ст.161","161",0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2019,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст.164","164",0,0,0,NA,0,736,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,NA,NA,NA
2019,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст.171","171",0,0,0,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
