"Year","Chapter","IsChp","Article","Art","FS22X1","FS22X2","FS22X3","FS22X4","FS22X5","FS22X6","FS22X7","FS22X8","FS22X9","FS22X10","FS22X11","FS22X12","FS22X13","FS22X14","FS22X15","FS22X16","FS22X17","FS22X18","FS22X19","FS22X20","FS22X21","FS22X22","FS22X23","FS22X24","FS22X25","FS22X26","FS22X27","FS22X28","FS22X29","FS22X30","FS22X31","FS22X32","FS22X33","FS22X34","FS22X35","FS22X36","FS22X37","FS22X38","FS22X39","FS22X40","FS22X41","FS22X42","FS22X43","FS22X44","FS22X45","FS22X46","FS22X47"
2016,"I",TRUE,"Правопорушення проти основ національної безпеки України (р. І КК України)",NA,0,0,0,NA,0,12,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,1,0,1,NA,NA,0,0,0,0,0,0,43,39,3,1,1,0,0,NA,NA,NA
2016,"I",FALSE,"Дії, спрямовані на насильницьку зміну чи повалення конституційного ладу або на захоплення державної влади, ст.109","109",0,0,0,NA,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"I",FALSE,"Посягання на територіальну цілісність і недоторканість України, ст.110","110",0,0,0,NA,0,9,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"I",FALSE,"Екстремістська діяльність, ст. 110-1","110-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"I",FALSE,"Державна зрада, ст.111","111",0,0,0,NA,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1,NA,NA,0,0,0,0,0,0,43,39,3,1,1,0,0,NA,NA,NA
2016,"I",FALSE,"Посягання на життя державного чи громадського діяча, ст.112","112",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"I",FALSE,"Диверсія, ст.113","113",0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"I",FALSE,"Шпигунство, ст.114","114",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"II",TRUE,"Правопорушення проти життя та здоров'я особи(р. ІІ КК України)",NA,642,195,269,NA,178,10414,1969,0,0,3,0,0,0,0,0,2,0,1,1,0,1,1,0,0,NA,NA,34,0,23,NA,NA,2,0,3,2,0,2,21,0,3,10,1,8,0,NA,NA,NA
2016,"II",FALSE,"Умисне вбивство, ст.115","115",29,10,13,NA,6,666,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4,0,3,NA,NA,0,0,1,0,0,1,7,0,2,2,0,3,0,NA,NA,NA
2016,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст.118","118",0,0,0,NA,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст.121","121",42,13,17,NA,12,989,168,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,4,0,1,NA,NA,0,0,2,1,0,0,8,0,0,5,1,3,0,NA,NA,NA
2016,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст.122","122",109,39,39,NA,31,882,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,5,0,5,NA,NA,0,0,0,0,0,0,2,0,0,1,0,1,0,NA,NA,NA
2016,"III",TRUE,"Правопорушення проти волі, честі та гідності особи(р. IІІ КК України)",NA,14,1,2,NA,11,132,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,2,0,0,1,1,1,1,NA,NA,NA
2016,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст.146","146",14,1,2,NA,11,109,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,2,0,0,1,1,1,1,NA,NA,NA
2016,"III",FALSE,"Захоплення заручників, ст.147","147",0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"III",FALSE,"Торгівля людьми або інша незаконна угода щодо передачі людини , ст.149","149",0,0,0,NA,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
2016,"III",FALSE,"Наклеп, ст. 151-1","151-1",0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
