"Year","Chapter","IsChp","Article","Art","FS22X1","FS22X2","FS22X3","FS22X4","FS22X5","FS22X6","FS22X7","FS22X8","FS22X9","FS22X10","FS22X11","FS22X12","FS22X13","FS22X14","FS22X15","FS22X16","FS22X17","FS22X18","FS22X19","FS22X20","FS22X21","FS22X22","FS22X23","FS22X24","FS22X25","FS22X26","FS22X27","FS22X28","FS22X29","FS22X30","FS22X31","FS22X32","FS22X33","FS22X34","FS22X35","FS22X36","FS22X37","FS22X38","FS22X39","FS22X40","FS22X41","FS22X42","FS22X43","FS22X44","FS22X45","FS22X46","FS22X47"
2024,"I",TRUE,"Кримінальні правопорушення проти основ національної безпеки України (р. І Кримінального кодексу України )",NA,36,18,10,2,6,848,120,0,0,11,3,0,0,2,1,2,0,0,0,2,0,1,0,2,4,0,68,0,12,0,0,0,1,23,1,0,6,28,4,3,7,NA,0,NA,10,14,3
2024,"I",FALSE,"Дії, спрямовані на насильницьку зміну чи повалення конституційного ладу або на захоплення державної влади, ст. 109","109",1,0,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"I",FALSE,"Посягання на територіальну цілісність і недоторканість України, ст. 110","110",0,0,0,0,0,26,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,0
2024,"I",FALSE,"Фінансування дій, вчинених з метою насильницької зміни чи повалення конституційного ладу або захоплення державної влади, зміни меж території або державного кордону України, ст. 110-2","110-2",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"I",FALSE,"Державна зрада, ст. 111","111",3,1,0,0,2,225,39,0,0,3,3,0,0,2,1,2,0,0,0,2,0,1,0,0,0,0,47,0,7,0,0,0,0,17,0,0,0,13,2,1,3,NA,0,NA,4,6,2
2024,"I",FALSE,"Колабораційна діяльність, ст.111-1","111-1",1,0,1,0,0,599,25,0,0,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,25,0,6,0,0,0,1,7,0,0,5,3,0,0,0,NA,0,NA,1,3,0
2024,"I",FALSE,"Пособництво державі-агресору, ст.111-2","111-2",0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0,NA,0,NA,0,0,0
2024,"I",FALSE,"Посягання на життя державного чи громадського діяча, ст. 112","112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"I",FALSE,"Диверсія, ст. 113","113",9,8,0,1,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,NA,0,NA,1,2,0
2024,"I",FALSE,"Шпигунство, ст. 114","114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1
2024,"I",FALSE,"Перешкоджання законній діяльності Збройних Сил України та інших військових формувань, ст. 114-1","114-1",22,9,9,1,3,83,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,3,1,2,1,NA,0,NA,1,2,0
2024,"I",FALSE,"Несанкціоноване поширення інформації про направлення, переміщення зброї, озброєння та бойових припасів в Україну, рух, переміщення або розміщення Збройних Сил України чи інших утворених відповідно до законів України військових формувань, вчинене в умовах воєнного або надзвичайного стану, ст.114-2","114-2",0,0,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,0,2,NA,0,NA,3,1,0
2024,"II",TRUE,"Кримінальні правопорушення проти життя та здоров'я особи (р. ІІ Кримінального кодексу України )",NA,494,187,161,47,99,14927,559,0,1,3,1,0,0,1,0,3,0,0,2,1,1,0,0,1,3,0,27,0,8,0,0,0,1,2,6,0,1,1418,19,90,83,NA,25,NA,426,911,0
2024,"II",FALSE,"Умисне вбивство, ст. 115","115",18,11,5,0,2,440,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,4,0,1,141,3,13,10,NA,1,NA,67,75,0
2024,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст. 118","118",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,0,NA,2,0,0
2024,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст. 121","121",52,20,18,6,8,791,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,2,0,0,151,5,13,9,NA,0,NA,50,94,0
2024,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст. 122","122",73,25,29,8,11,795,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,1,0,0,0,86,2,6,6,NA,1,NA,19,55,0
2024,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",4,2,0,1,1,1495,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,0,7,2,NA,3,NA,32,102,0
2024,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,1,0,0,0,1,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,1,NA,0,NA,2,7,0
2024,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",1,0,0,0,1,127,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,1,NA,0,NA,2,7,0
2024,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"III",FALSE,"Захоплення заручників, ст. 147","147",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"III",FALSE,"Торгівля людьми, ст. 149","149",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
2024,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,36,25,5,2,4,201,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,6,NA,0,NA,13,13,0
2024,"IV",FALSE,"Згвалтування, ст. 152","152",29,20,5,2,2,131,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,NA,0,NA,2,7,0
2024,"IV",FALSE,"Сексуальне насильство, ст. 153","153",4,2,1,0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,0,NA,5,2,0
2024,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",5,4,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,0,NA,2,2,0
2024,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,16,3,12,0,1,1830,47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,5,10,NA,0,NA,21,73,0
