"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2024,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст. 118","118",1,0,0,0,6,0,0,0,0,1,1,2,1,1,1,2,1,3,0,0,6,0,0,0,0
2024,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст. 121","121",60,3,2,0,356,168,0,2,3,71,119,121,17,23,33,54,57,238,4,3,353,3,0,0,0
2024,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст. 122","122",156,1,0,0,281,8,0,6,8,71,85,82,14,15,11,53,47,178,1,2,278,2,1,0,0
2024,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",133,0,0,0,279,2,0,0,0,31,105,113,16,14,11,12,56,209,1,1,278,1,0,0,0
2024,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,64,31,1,0,177,51,0,0,3,60,75,31,7,1,19,48,22,106,1,0,169,7,1,0,0
2024,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",47,31,0,0,138,41,0,0,3,53,58,19,5,0,3,35,18,85,0,0,133,4,1,0,0
2024,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,3,0,0,0,0
2024,"III",FALSE,"Захоплення заручників, ст. 147","147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"III",FALSE,"Торгівля людьми, ст. 149","149",23,0,1,0,48,21,0,0,0,11,21,13,2,1,16,11,5,31,1,0,45,3,0,0,0
2024,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,48,0,0,0,146,68,1,3,4,43,51,28,8,8,4,16,23,103,3,1,146,0,0,0,0
2024,"IV",FALSE,"Згвалтування, ст. 152","152",16,0,0,0,83,56,1,2,4,20,35,16,4,1,2,6,13,61,3,0,83,0,0,0,0
2024,"IV",FALSE,"Сексуальне насильство, ст. 153","153",5,0,0,0,17,10,0,0,0,2,6,5,2,2,0,4,3,10,0,0,17,0,0,0,0
2024,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",20,0,0,0,50,22,0,1,0,10,17,14,3,5,4,8,8,33,0,1,50,0,0,0,0
2024,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,191,30,12,0,281,24,0,0,4,54,121,75,11,16,38,89,46,145,1,0,258,23,0,0,0
2024,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної, регіональної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",31,25,0,0,54,8,0,0,0,1,14,25,7,7,6,42,4,8,0,0,33,21,0,0,0
2024,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",68,0,0,0,72,0,0,0,0,9,40,23,0,0,5,4,16,52,0,0,72,0,0,0,0
2024,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",2,2,0,0,5,0,0,0,0,1,3,1,0,0,0,2,1,2,0,0,5,0,0,0,0
2024,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",5,0,2,0,5,0,0,0,0,0,3,1,1,0,1,5,0,0,0,0,5,0,0,0,0
2024,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",4,0,0,0,4,0,0,0,0,0,2,0,0,2,0,3,0,1,0,0,4,0,0,0,0
2024,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ Кримінального кодексу  України )",NA,3542,153,90,9,6718,824,12,53,134,1523,2490,1956,262,288,1119,1862,844,3889,73,50,6642,69,7,2,4
2024,"VI",FALSE,"Крадіжка, ст. 185","185",1092,5,50,0,3319,447,12,39,69,774,1355,894,84,92,452,274,460,2491,57,37,3289,28,2,0,2
2024,"VI",FALSE,"Грабіж, ст. 186","186",35,0,8,0,249,109,0,9,19,87,83,46,3,2,11,23,21,195,6,4,249,0,0,0,0
2024,"VI",FALSE,"Розбій, ст. 187","187",42,7,7,0,192,102,0,2,10,66,73,35,4,2,6,20,42,125,3,2,185,7,0,1,0
2024,"VI",FALSE,"Вимагання, ст. 189","189",79,4,0,0,213,69,0,0,5,71,76,55,2,4,3,48,28,136,0,1,204,8,1,1,0
2024,"VI",FALSE,"Шахрайство, ст. 190","190",1196,16,15,3,1645,150,0,1,38,518,601,390,47,50,390,493,227,912,6,7,1616,25,4,0,1
2024,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",1003,128,9,6,1087,23,0,0,0,50,349,485,95,108,253,955,58,74,0,0,1083,4,0,0,1
2024,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",37,4,2,0,100,27,0,4,4,18,31,36,6,1,3,15,15,64,5,1,100,0,0,0,0
2024,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",129,0,0,0,160,0,0,0,0,5,31,71,24,29,19,72,23,64,0,1,160,0,0,0,0
2024,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,1054,71,6,0,1331,57,0,0,3,280,476,440,65,67,335,709,143,475,4,0,1302,28,1,0,1
2024,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, що існують у паперовій формі, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",54,0,0,0,93,7,0,0,1,29,24,31,6,2,14,34,4,55,0,0,92,1,0,0,0
2024,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",29,0,0,0,42,8,0,0,1,15,20,6,0,0,19,15,5,21,1,0,42,0,0,0,0
2024,"VII",FALSE,"Незаконне використання з метою отримання прибутку гуманітарної допомоги, благодійних пожертв або безоплатної допомоги, ст.201-2","201-2",19,0,0,0,27,5,0,0,0,4,11,10,2,0,4,14,2,11,0,0,26,1,0,0,0
2024,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст. 203-2","203-2",83,5,0,0,165,0,0,0,0,35,90,35,5,0,74,95,13,57,0,0,160,5,0,0,0
2024,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",281,0,0,0,330,1,0,0,1,76,105,108,19,21,62,117,58,153,2,0,318,12,0,0,0
2024,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",55,0,1,0,71,3,0,0,0,11,33,19,6,2,29,14,12,45,0,0,71,0,0,0,0
2024,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації,  ст. 206-2","206-2",25,3,2,0,55,2,0,0,0,6,21,21,3,4,7,42,4,9,0,0,54,1,0,0,0
2024,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",360,60,1,0,466,36,0,0,1,98,156,173,17,21,117,293,37,135,1,0,461,4,1,0,1
2024,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",144,4,0,0,126,1,0,0,0,16,33,51,11,15,42,104,4,18,0,0,125,1,0,0,0
2024,"VII",FALSE,"Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом, ст.213","213",5,0,0,0,6,0,0,0,0,1,0,4,0,1,0,0,1,5,0,0,5,1,0,0,0
2024,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2024,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",7,0,1,0,8,0,0,0,0,0,2,5,0,1,1,2,1,5,0,0,8,0,0,0,0
2024,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0
2024,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу України )",NA,623,6,1,0,850,13,0,0,2,133,277,285,63,90,18,179,143,518,5,5,845,4,1,0,0
2024,"VIII",FALSE,"Порушення правил охорони або використання надр, незаконне видобування корисних копалин, ст. 240","240",98,6,0,0,104,0,0,0,0,4,25,37,19,19,6,42,15,47,0,0,104,0,0,0,0
2024,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",308,0,1,0,479,11,0,0,1,97,164,150,29,38,7,81,86,302,5,5,476,2,1,0,0
2024,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,889,278,6,0,1754,410,0,2,14,397,652,555,66,68,140,564,272,914,2,1,1720,33,1,1,0
2024,"IX",FALSE,"Створення злочинної організації, ст. 255","255",345,79,2,0,649,208,0,0,6,198,269,139,21,16,102,292,78,279,0,0,634,15,0,0,0
2024,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"IX",FALSE,"Бандитизм, ст. 257","257",4,1,0,0,11,10,0,0,1,7,2,1,0,0,0,0,1,10,0,0,11,0,0,0,0
2024,"IX",FALSE,"Терористичний акт, ст. 258","258",5,15,0,0,13,3,0,0,0,5,5,3,0,0,0,7,1,5,0,0,12,1,0,0,0
2024,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст. 258-1","258-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст. 258-2","258-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст. 258-3","258-3",133,130,0,0,140,26,0,0,1,20,53,55,4,7,10,38,40,62,0,0,137,3,0,0,0
2024,"IX",FALSE,"Сприяння вчиненню терористичного акту, проходження навчання тероризму, ст. 258-4","258-4",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,"IX",FALSE,"Фінансування тероризму, ст. 258-5","258-5",8,8,0,0,10,5,0,0,0,0,5,3,2,0,4,7,0,3,0,0,10,0,0,0,0
2024,"IX",FALSE,"Перетинання державного кордону України з терористичною метою, ст. 258-6","258-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст. 259","259",10,0,0,0,20,2,0,1,3,3,8,4,0,1,4,3,3,12,1,1,20,0,0,0,0
2024,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст. 260","260",73,85,0,0,104,4,0,0,0,10,33,53,4,4,2,23,33,48,0,0,103,1,0,0,0
2024,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст. 262","262",7,13,0,0,17,1,0,0,0,6,6,4,0,1,0,11,1,5,0,0,17,0,0,0,0
2024,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими  речовинами, ст. 263","263",352,12,4,0,855,169,0,1,5,166,292,320,35,36,18,208,138,508,1,0,845,9,1,0,0
2024,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових  пристроїв, ст. 263-1","263-1",9,0,0,0,22,9,0,0,1,3,5,9,2,2,1,4,3,15,0,0,22,0,0,0,0
2024,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст. 264","264",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст. 265","265",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст. 267","267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"X",TRUE,"Кримінальні правопорушення проти безпеки виробництва (р. X Кримінального кодексу України )",NA,153,0,1,0,158,0,0,0,0,11,52,54,20,21,10,103,22,33,0,0,156,2,0,0,0
2024,"XI",TRUE,"Кримінальні правопорушення проти безпеки руху та експлуатації транспорту  (р. XІ Кримінального кодексу України )",NA,1651,5,6,1,2487,105,0,18,38,621,719,636,153,302,223,820,506,1137,21,3,2468,19,0,0,1
2024,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст. 276","276",0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,4,0,0,0,0,4,0,0,0,0
2024,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст. 286","286",1400,0,1,0,1924,18,0,8,22,466,515,495,132,286,208,716,384,818,5,1,1912,12,0,0,1
2024,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст. 289","289",51,5,5,1,181,52,0,8,5,57,70,33,7,1,2,22,32,118,8,1,178,3,0,0,0
2024,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного  засобу, ст. 290*","290",5,0,0,0,6,0,0,0,0,0,1,3,1,1,0,1,2,3,0,0,6,0,0,0,0
2024,"XII",TRUE,"Кримінальні правопорушення проти громадського порядку та моральності  (р. XІІ Кримінального кодексу України )",NA,235,1,8,4,492,58,1,8,18,168,150,113,16,18,110,127,65,291,7,2,488,4,0,0,0
2024,"XII",FALSE,"Хуліганство, ст. 296","296",77,1,6,1,220,30,0,7,16,89,59,33,6,10,7,42,34,140,4,0,217,3,0,0,0
2024,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого,  ст. 297","297",3,0,1,0,16,3,0,0,0,4,7,5,0,0,0,0,0,16,0,0,16,0,0,0,0
2024,"XII",FALSE,"Жорстоке поводження з тваринами, ст. 299","299",4,0,0,0,10,0,0,0,0,0,0,5,2,3,0,1,1,7,0,1,10,0,0,0,0
2024,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів, ст. 301","301",44,0,0,0,56,7,0,0,1,27,14,12,2,0,25,15,6,35,0,0,56,0,0,0,0
2024,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст. 302","302",37,0,0,0,68,1,0,0,0,16,30,19,2,1,42,26,9,32,1,0,67,1,0,0,0
2024,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст. 303","303",53,0,0,2,107,7,0,0,0,27,44,30,4,2,73,37,16,53,1,0,106,1,0,0,0
2024,"XII",FALSE,"Втягнення неповнолітніх у протиправну діяльність, ст. 304","304",8,0,0,1,26,2,0,0,1,13,9,2,0,1,1,2,3,20,0,1,26,0,0,0,0
2024,"XIII",TRUE,"Кримінальні правопорушення у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші кримінальні правопорушення проти здоров'я населення (р. XІІІ Кримінального кодексу України )",NA,2140,2,15,1,3338,710,3,5,24,888,1394,929,57,38,348,504,588,2233,10,3,3297,36,5,1,0
2024,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст. 305","305",25,0,1,0,50,23,0,0,0,5,28,13,3,1,7,17,4,29,0,0,42,8,0,0,0
2024,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 306","306",36,0,0,0,55,26,0,0,0,12,25,16,1,1,8,7,14,34,0,0,54,1,0,0,0
2024,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або  їх аналогів, ст. 307","307",724,2,6,0,1451,642,3,5,14,394,579,411,23,22,212,217,273,958,2,1,1427,22,2,1,0
2024,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 308","308",41,1,0,0,62,17,0,0,0,0,37,23,2,0,8,9,14,39,0,0,61,0,1,0,0
2024,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст. 309","309",1386,0,7,1,1883,123,0,0,12,510,802,525,23,11,120,258,320,1295,8,2,1869,11,3,0,0
2024,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",46,0,1,0,115,48,0,0,0,16,41,42,8,8,11,21,24,70,0,0,114,1,0,0,0
2024,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",58,0,0,0,133,44,0,0,1,25,58,44,3,2,8,24,18,91,0,0,131,2,0,0,0
2024,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",23,0,0,0,102,45,0,0,0,23,41,34,3,1,7,21,19,62,0,0,100,2,0,0,0
2024,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",1,0,0,0,5,5,0,0,1,1,2,1,0,0,0,1,1,3,0,0,5,0,0,0,0
2024,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",72,1,0,0,183,72,0,0,1,37,78,59,5,3,18,49,28,106,0,0,180,3,0,0,0
2024,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",17,0,0,0,23,1,0,0,0,0,15,7,1,0,2,3,2,18,0,0,23,0,0,0,0
2024,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",15,0,0,0,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,0,0,0
2024,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",11,0,0,0,16,0,0,0,0,5,4,4,2,1,14,8,1,7,0,0,16,0,0,0,0
2024,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",46,0,0,0,56,14,0,0,1,13,13,25,1,3,12,9,4,43,0,0,56,0,0,0,0
2024,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,578,11,3,1,973,71,0,2,2,153,387,359,35,35,98,326,144,495,5,3,948,20,5,0,0
2024,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",315,7,2,1,578,63,0,2,2,107,205,209,23,30,91,242,65,267,4,0,558,15,5,0,0
2024,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",8,2,0,0,3,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,3,0,0,0
2024,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",6,1,0,0,6,0,0,0,0,1,4,1,0,0,0,2,0,4,0,0,5,1,0,0,0
2024,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0
2024,"XIV",FALSE,"Ухилення від призову на військову службу під час мобілізації, на особливий період, на військову службу за призовом осіб із числа резервістів в особливий період, ст.336","336",209,0,1,0,355,6,0,0,0,36,165,139,11,4,8,65,74,212,1,3,355,0,0,0,0
2024,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",7,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0,4,1,0,0,5,0,0,0,0
2024,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,1090,61,7,2,1655,108,0,0,11,343,604,549,71,77,246,618,217,810,5,5,1607,47,1,1,0
2024,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",7,0,0,0,25,5,0,0,0,3,12,7,1,2,1,9,4,12,0,0,24,1,0,0,0
