"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2023,"III",FALSE,"Захоплення заручників, ст. 147","147",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,"III",FALSE,"Торгівля людьми, ст. 149","149",34,0,0,1,47,9,0,0,0,12,17,14,1,3,12,13,4,30,0,0,44,3,0,0,0
2023,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,62,0,0,0,120,49,1,6,1,31,44,30,2,5,3,21,17,74,5,3,118,2,0,0,0
2023,"IV",FALSE,"Згвалтування, ст. 152","152",24,0,0,0,59,38,1,4,1,10,25,16,0,2,1,9,9,37,4,0,59,0,0,0,0
2023,"IV",FALSE,"Сексуальне насильство, ст. 153","153",11,0,0,0,17,8,0,0,0,3,8,4,1,1,0,5,3,9,0,0,16,1,0,0,0
2023,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",23,0,0,0,44,17,0,2,0,6,15,15,2,4,2,14,4,23,0,3,43,1,0,0,0
2023,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,195,5,2,0,267,12,1,1,6,48,107,70,12,22,27,87,40,134,4,2,264,3,0,0,0
2023,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної, регіональної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",27,2,0,0,30,4,0,0,0,1,6,7,4,12,8,20,6,4,0,0,28,2,0,0,0
2023,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",67,0,1,0,77,0,0,0,0,6,44,27,0,0,2,11,17,49,0,0,77,0,0,0,0
2023,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",0,2,0,0,5,2,0,0,0,2,1,1,0,1,0,1,1,3,0,0,5,0,0,0,0
2023,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",4,0,0,0,6,0,0,0,0,0,2,1,0,3,1,6,0,0,0,0,6,0,0,0,0
2023,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",5,0,0,0,7,0,0,0,0,0,3,4,0,0,2,4,1,2,0,0,7,0,0,0,0
2023,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",4,0,0,0,8,0,0,0,0,3,1,2,1,1,1,6,0,2,0,0,7,1,0,0,0
2023,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ Кримінального кодексу  України )",NA,3443,125,52,19,6601,866,23,64,101,1570,2544,1776,267,256,1043,1688,879,3903,83,48,6525,67,9,1,3
2023,"VI",FALSE,"Крадіжка, ст. 185","185",1307,4,15,10,3614,508,22,58,74,895,1506,878,109,72,429,251,503,2756,69,35,3575,32,7,1,2
2023,"VI",FALSE,"Грабіж, ст. 186","186",56,1,7,0,336,132,1,3,11,130,132,56,2,1,17,29,47,242,7,11,329,6,1,0,0
2023,"VI",FALSE,"Розбій, ст. 187","187",42,14,2,0,181,103,0,2,7,65,65,39,3,0,3,22,34,123,0,2,175,6,0,0,0
2023,"VI",FALSE,"Вимагання, ст. 189","189",98,1,1,0,135,56,0,0,2,38,60,28,4,3,6,44,24,67,0,0,123,11,1,0,0
2023,"VI",FALSE,"Шахрайство, ст. 190","190",1001,6,5,3,1326,117,0,2,17,410,491,306,48,52,312,442,197,676,7,4,1313,13,0,0,1
2023,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",905,96,21,6,1034,22,0,0,0,79,320,449,81,105,278,859,91,83,0,1,1029,4,1,0,0
2023,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",39,3,2,0,80,26,0,1,1,15,38,18,3,4,2,12,12,55,1,0,79,1,0,0,0
2023,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",88,0,0,0,103,0,0,0,0,5,22,40,19,17,14,59,9,35,0,0,103,0,0,0,0
2023,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,738,39,12,0,775,28,0,0,1,154,251,294,33,42,214,410,74,289,1,1,761,13,1,0,0
2023,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, що існують у паперовій формі, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",39,0,4,0,36,3,0,0,0,11,14,9,0,2,2,12,1,23,0,0,35,1,0,0,0
2023,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",17,1,0,0,31,1,0,0,0,8,14,8,1,0,11,9,1,21,0,0,31,0,0,0,0
2023,"VII",FALSE,"Незаконне використання з метою отримання прибутку гуманітарної допомоги, благодійних пожертв або безоплатної допомоги, ст.201-2","201-2",18,0,4,0,53,6,0,0,0,7,17,25,3,1,7,37,1,15,0,0,53,0,0,0,0
2023,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст. 203-2","203-2",104,0,1,0,73,0,0,0,0,25,37,10,0,1,43,15,10,48,0,0,73,0,0,0,0
2023,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",175,0,0,0,186,2,0,0,1,40,45,72,9,19,38,64,34,88,0,0,183,3,0,0,0
2023,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",26,0,0,0,29,0,0,0,0,6,8,12,2,1,6,9,4,16,0,0,28,1,0,0,0
2023,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації,  ст. 206-2","206-2",22,1,0,0,12,1,0,0,0,0,1,9,2,0,5,7,1,4,0,0,12,0,0,0,0
2023,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",224,34,2,0,229,15,0,0,0,31,71,101,13,13,63,161,18,48,1,1,224,4,1,0,0
2023,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",89,0,1,0,76,0,0,0,0,7,22,36,5,6,26,68,0,8,0,0,73,3,0,0,0
2023,"VII",FALSE,"Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом, ст.213","213",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2023,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,3,0,0,0,0,3,0,0,0,0
2023,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",1,0,0,0,4,0,0,0,0,0,3,1,0,0,0,3,0,1,0,0,4,0,0,0,0
2023,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0
2023,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу України )",NA,507,1,0,2,681,8,0,0,5,124,222,237,36,57,20,143,129,399,5,5,676,4,1,0,0
2023,"VIII",FALSE,"Порушення правил охорони або використання надр, незаконне видобування корисних копалин, ст. 240","240",84,1,0,0,91,0,0,0,0,5,20,47,9,10,4,42,18,31,0,0,91,0,0,0,0
2023,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",271,0,0,0,399,6,0,0,5,99,145,119,12,19,8,57,77,256,4,5,395,3,1,0,0
2023,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,931,252,12,0,1472,292,0,1,8,293,552,511,65,42,113,416,249,803,4,0,1438,32,2,1,1
2023,"IX",FALSE,"Створення злочинної організації, ст. 255","255",350,25,2,0,309,77,0,0,4,95,118,83,7,2,69,113,36,160,0,0,305,4,0,0,0
2023,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Бандитизм, ст. 257","257",14,6,0,0,26,14,0,0,0,6,11,7,2,0,0,4,10,11,1,0,25,0,1,0,0
2023,"IX",FALSE,"Терористичний акт, ст. 258","258",4,38,0,0,24,0,0,0,0,8,7,8,0,1,0,13,3,8,0,0,23,1,0,0,0
2023,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст. 258-1","258-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст. 258-2","258-2",1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст. 258-3","258-3",117,137,0,0,171,23,0,0,0,31,60,73,5,2,20,56,28,87,0,0,163,8,0,0,0
2023,"IX",FALSE,"Сприяння вчиненню терористичного акту, проходження навчання тероризму, ст. 258-4","258-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Фінансування тероризму, ст. 258-5","258-5",17,7,1,0,14,4,0,0,0,0,2,10,1,1,6,5,2,7,0,0,11,3,0,0,0
2023,"IX",FALSE,"Перетинання державного кордону України з терористичною метою, ст. 258-6","258-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст. 259","259",2,0,0,0,19,5,0,0,0,1,6,11,0,1,3,5,2,12,0,0,19,0,0,0,1
2023,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст. 260","260",97,78,1,0,133,9,0,0,0,25,51,53,3,1,5,25,16,92,0,0,130,3,0,0,0
2023,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст. 262","262",9,16,0,0,20,1,0,0,0,8,4,8,0,0,0,10,1,9,0,0,20,0,0,0,0
2023,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими  речовинами, ст. 263","263",363,10,7,0,816,158,0,1,4,136,304,293,45,33,11,196,155,463,2,0,804,11,1,0,0
2023,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових  пристроїв, ст. 263-1","263-1",10,0,0,0,23,8,0,0,0,2,8,11,1,1,0,3,6,14,0,0,23,0,0,0,0
2023,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст. 264","264",2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2023,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст. 265","265",1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0
2023,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст. 267","267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"X",TRUE,"Кримінальні правопорушення проти безпеки виробництва (р. X Кримінального кодексу України )",NA,114,1,0,0,122,0,0,0,0,9,37,47,10,19,5,69,32,21,0,0,121,0,1,0,0
2023,"XI",TRUE,"Кримінальні правопорушення проти безпеки руху та експлуатації транспорту  (р. XІ Кримінального кодексу України )",NA,1667,15,8,1,2268,119,0,20,36,583,672,584,132,241,174,725,467,1054,20,2,2237,31,0,0,2
2023,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст. 276","276",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2023,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст. 286","286",1415,0,3,0,1732,11,0,10,21,430,465,463,114,229,158,629,357,733,13,0,1709,23,0,0,0
2023,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст. 289","289",76,14,4,1,264,76,0,6,13,80,103,55,6,1,7,37,43,179,4,1,260,4,0,0,1
2023,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного  засобу, ст. 290*","290",4,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0,1,4,0,0,5,0,0,0,0
2023,"XII",TRUE,"Кримінальні правопорушення проти громадського порядку та моральності  (р. XІІ Кримінального кодексу України )",NA,250,2,7,0,503,62,2,4,10,177,159,124,17,10,93,141,75,277,6,4,495,8,0,0,0
2023,"XII",FALSE,"Хуліганство, ст. 296","296",99,2,7,0,261,31,0,3,6,104,82,54,7,5,5,71,42,141,3,4,256,5,0,0,0
2023,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого,  ст. 297","297",3,0,0,0,10,2,0,0,0,4,3,3,0,0,0,1,1,8,0,0,10,0,0,0,0
2023,"XII",FALSE,"Жорстоке поводження з тваринами, ст. 299","299",4,0,0,0,8,0,1,0,0,1,3,1,1,1,4,1,1,5,1,0,8,0,0,0,0
2023,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів, ст. 301","301",29,0,0,0,41,7,0,0,1,13,19,7,1,0,16,11,4,26,0,0,40,1,0,0,0
2023,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст. 302","302",45,0,0,0,59,11,0,0,1,16,19,18,2,3,34,25,8,26,0,0,57,2,0,0,0
2023,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст. 303","303",45,0,0,0,86,12,0,0,1,26,26,27,5,1,58,27,13,46,0,0,84,2,0,0,0
2023,"XII",FALSE,"Втягнення неповнолітніх у протиправну діяльність, ст. 304","304",15,0,0,0,17,2,0,0,0,9,4,4,0,0,2,1,2,14,0,0,17,0,0,0,0
2023,"XIII",TRUE,"Кримінальні правопорушення у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші кримінальні правопорушення проти здоров'я населення (р. XІІІ Кримінального кодексу України )",NA,3020,0,3,4,4012,504,0,4,24,1124,1767,991,59,43,395,544,629,2811,22,6,3969,41,2,1,0
2023,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст. 305","305",29,0,0,0,27,8,0,0,0,6,11,8,1,1,6,7,5,15,0,0,23,4,0,0,0
2023,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 306","306",35,0,0,0,54,24,0,0,0,19,18,14,2,1,13,4,6,43,1,0,54,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або  їх аналогів, ст. 307","307",652,0,1,4,1230,452,0,4,12,419,499,267,20,9,182,168,207,846,6,3,1209,21,0,1,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 308","308",16,0,0,0,23,8,0,0,0,1,12,10,0,0,3,2,5,16,0,0,22,1,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст. 309","309",2354,0,2,1,2822,85,0,0,14,733,1284,727,36,28,206,372,433,1999,15,3,2803,17,2,0,0
2023,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",74,0,0,0,102,7,0,0,0,6,29,50,7,10,7,9,20,73,0,0,101,1,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",63,0,0,0,121,41,0,0,0,30,64,23,2,2,17,23,25,72,1,0,119,2,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",34,0,0,0,48,13,0,0,0,13,27,7,1,0,4,9,12,27,0,0,47,1,0,0,0
2023,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",1,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0
2023,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",80,0,0,0,120,37,0,0,1,31,60,27,1,0,8,18,19,82,0,1,118,2,0,0,0
2023,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",3,0,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,3,0,0,3,0,0,0,0
2023,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",3,0,0,0,9,0,0,0,0,0,6,3,0,0,7,9,0,0,0,0,9,0,0,0,0
2023,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",5,0,0,0,7,0,0,0,0,2,1,1,2,1,6,5,0,2,0,0,7,0,0,0,0
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",37,0,0,0,67,21,0,0,0,16,28,21,0,2,18,6,12,48,1,0,66,1,0,0,0
2023,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,393,7,7,1,553,42,0,0,1,108,225,195,10,14,69,211,97,239,4,2,541,12,0,0,0
2023,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",295,3,7,1,408,41,0,0,1,86,163,139,7,12,66,173,65,164,4,2,400,8,0,0,0
2023,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",10,2,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0
2023,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",2,2,0,0,3,0,0,0,0,0,0,2,0,1,2,1,2,0,0,0,0,3,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на військову службу під час мобілізації, на особливий період, на військову службу за призовом осіб із числа резервістів в особливий період, ст.336","336",69,0,0,0,120,1,0,0,0,14,58,48,0,0,0,24,27,69,0,0,120,0,0,0,0
2023,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",8,0,0,0,7,0,0,0,0,3,3,1,0,0,0,3,0,4,0,0,7,0,0,0,0
2023,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,1068,59,2,0,1503,102,1,0,11,370,542,465,58,56,222,544,242,711,5,1,1476,26,1,0,2
2023,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",3,5,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
2023,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",6,0,0,0,14,0,0,0,0,2,2,10,0,0,1,5,2,7,0,0,14,0,0,0,0
