"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2021,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",73,0,0,0,120,0,0,0,0,10,38,57,7,8,4,4,26,90,0,0,120,0,0,0,0
2021,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,110,21,4,0,299,65,0,0,2,81,132,69,6,9,24,82,28,182,4,3,288,9,2,0,0
2021,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",77,14,4,0,240,52,0,0,2,70,108,53,2,5,9,75,19,142,3,1,232,6,2,0,0
2021,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"III",FALSE,"Захоплення заручників, ст. 147","147",0,1,0,0,3,1,0,0,0,0,1,2,0,0,0,0,1,2,0,0,3,0,0,0,0
2021,"III",FALSE,"Торгівля людьми, ст. 149","149",32,6,0,0,55,12,0,0,0,11,22,14,4,4,14,7,8,37,1,2,52,3,0,0,0
2021,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,35,0,0,0,108,53,3,5,3,28,35,25,5,4,4,17,30,53,6,2,106,2,0,0,1
2021,"IV",FALSE,"Згвалтування, ст. 152","152",14,0,0,0,74,43,3,5,2,19,26,16,1,2,2,6,20,40,6,2,73,1,0,0,0
2021,"IV",FALSE,"Сексуальне насильство, ст. 153","153",4,0,0,0,16,6,0,0,0,5,3,4,4,0,1,8,5,3,0,0,15,1,0,0,1
2021,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",12,0,0,0,34,13,0,0,1,5,14,9,3,2,3,11,12,11,0,0,34,0,0,0,0
2021,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,347,4,3,0,501,23,0,0,6,93,214,149,25,14,85,136,98,264,3,0,493,7,1,0,0
2021,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",6,2,0,0,7,0,0,0,0,0,2,3,2,0,0,5,1,1,0,0,7,0,0,0,0
2021,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",130,0,0,0,149,0,0,0,0,15,89,45,0,0,2,22,33,93,1,0,146,2,1,0,0
2021,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",9,1,0,0,9,0,0,0,0,2,4,1,1,1,1,3,0,6,0,0,9,0,0,0,0
2021,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",8,0,0,0,8,0,0,0,0,1,1,2,2,2,3,7,0,1,0,0,8,0,0,0,0
2021,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",16,0,0,0,19,0,0,0,0,3,2,8,4,2,2,11,4,4,0,0,18,1,0,0,0
2021,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2021,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ Кримінального кодексу  України )",NA,5282,57,99,0,8817,1028,35,124,252,2393,3492,2008,287,226,1304,1830,1301,5416,183,87,8616,190,11,0,0
2021,"VI",FALSE,"Крадіжка, ст. 185","185",3124,2,30,0,5201,550,31,103,186,1508,2178,1026,107,62,629,333,846,3829,146,47,5083,109,9,0,0
2021,"VI",FALSE,"Грабіж, ст. 186","186",241,0,6,0,692,208,4,13,33,275,277,87,3,0,33,38,102,519,14,19,668,22,2,0,0
2021,"VI",FALSE,"Розбій, ст. 187","187",109,6,5,0,502,211,0,5,24,180,190,94,6,3,14,74,75,326,9,18,463,39,0,0,0
2021,"VI",FALSE,"Вимагання, ст. 189","189",99,4,3,0,293,73,0,0,4,94,121,61,7,6,6,112,25,153,2,1,282,11,0,0,0
2021,"VI",FALSE,"Шахрайство, ст. 190","190",846,0,21,0,1175,77,0,3,15,330,446,277,49,55,315,387,168,602,11,7,1159,15,1,0,0
2021,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",913,45,32,0,1132,10,0,0,0,96,385,460,109,82,329,886,110,135,1,0,1126,6,0,0,0
2021,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",43,1,1,0,103,18,0,0,6,22,45,25,0,5,5,18,17,67,1,0,101,2,0,0,0
2021,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",63,0,0,0,76,0,0,0,0,6,19,29,8,14,9,36,11,28,1,0,76,0,0,0,0
2021,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,675,16,30,0,872,21,0,0,1,141,349,304,39,38,223,453,119,297,2,1,868,4,0,0,0
2021,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст. 199","199",48,0,0,0,62,6,0,0,0,6,30,23,1,2,4,23,12,27,0,0,62,0,0,0,0
2021,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",29,0,1,0,49,2,0,0,0,13,25,9,1,1,25,33,6,10,0,0,48,1,0,0,0
2021,"VII",FALSE,"Незаконна діяльність з організації або проведення азартних ігор, лотерей, ст. 203-2","203-2",85,0,0,0,85,0,0,0,0,20,34,29,1,1,38,28,28,29,0,0,84,1,0,0,0
2021,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",168,0,1,0,200,2,0,0,0,25,85,70,12,8,31,68,35,97,0,0,200,0,0,0,0
2021,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",88,0,0,0,104,0,0,0,0,23,43,31,5,2,32,41,11,51,1,0,104,0,0,0,0
2021,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації,  ст. 206-2","206-2",29,1,0,0,55,4,0,0,0,6,29,16,4,0,4,34,2,19,0,0,55,0,0,0,0
2021,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",86,12,17,0,162,6,0,0,1,28,66,54,5,8,42,126,10,25,1,0,162,0,0,0,0
2021,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",2,0,0,0,3,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,3,0,0,0,0
2021,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",86,1,9,0,98,0,0,0,0,6,30,47,6,9,24,79,3,16,0,0,98,0,0,0,0
2021,"VII",FALSE,"Порушення порядку здійснення заготівлі металобрухту та операцій з металобрухтом, ст. 213","213",4,0,0,0,6,0,0,0,0,2,3,0,1,0,0,1,3,2,0,0,6,0,0,0,0
2021,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",18,0,1,0,30,2,0,0,0,8,13,6,0,3,16,9,10,11,0,0,30,0,0,0,0
2021,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0
2021,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу України )",NA,424,0,5,0,548,6,0,0,3,114,198,144,45,44,10,131,97,312,6,2,545,3,0,0,0
2021,"VIII",FALSE,"Порушення правил охорони або використання надр, ст. 240","240",56,0,1,0,59,0,0,0,0,6,15,15,8,15,0,26,14,17,2,0,59,0,0,0,0
2021,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",213,0,3,0,321,3,0,0,1,78,131,76,18,17,3,69,60,187,3,2,321,0,0,0,0
2021,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,654,202,44,0,1165,209,1,1,6,291,428,340,55,43,70,326,183,637,9,10,1125,37,3,4,0
2021,"IX",FALSE,"Створення злочинної організації, ст. 255","255",127,37,32,0,314,41,0,0,2,96,125,73,11,7,36,108,35,165,1,5,310,3,1,0,0
2021,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"IX",FALSE,"Бандитизм, ст. 257","257",12,5,0,0,77,15,0,0,0,18,37,18,2,2,0,17,10,50,0,0,71,6,0,0,0
2021,"IX",FALSE,"Терористичний акт, ст. 258","258",7,35,0,0,15,5,0,0,0,3,5,4,3,0,0,7,2,6,0,0,13,2,0,0,0
2021,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст. 258-1","258-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст. 258-2","258-2",0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0
2021,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст. 258-3","258-3",142,115,0,0,116,14,0,0,0,32,42,35,5,2,13,48,14,54,0,0,116,0,0,0,0
2021,"IX",FALSE,"Сприяння вчиненню терористичного акту , ст. 258-4","258-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"IX",FALSE,"Фінансування тероризму, ст. 258-5","258-5",5,4,0,0,8,0,0,0,0,0,2,5,0,1,0,4,3,1,0,0,8,0,0,0,0
2021,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст. 259","259",15,0,0,0,37,9,1,0,1,5,16,9,2,3,2,9,7,19,2,0,37,0,0,0,0
2021,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст. 260","260",78,43,1,0,73,9,0,0,0,28,20,23,1,1,3,17,16,40,0,0,73,0,0,0,0
2021,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст. 262","262",6,21,0,0,17,7,0,0,0,7,7,3,0,0,2,2,4,11,0,0,16,1,0,0,0
2021,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими  речовинами, ст. 263","263",261,10,8,0,586,119,0,1,3,132,201,194,28,27,11,129,110,332,5,10,560,25,1,4,0
2021,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових  пристроїв, ст. 263-1","263-1",15,2,2,0,31,7,0,0,0,5,12,8,5,1,2,7,7,17,0,0,31,0,0,0,0
2021,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст. 264","264",1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,3,0,0,0,0
2021,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст. 265","265",2,0,0,0,4,0,0,0,0,0,1,3,0,0,1,4,0,0,0,0,4,0,0,0,0
2021,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст. 267","267",1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0
2021,"X",TRUE,"Кримінальні правопорушення проти безпеки виробництва (р. X Кримінального кодексу України )",NA,178,0,0,0,176,0,0,0,0,11,58,83,12,12,15,89,58,29,0,0,174,2,0,0,0
2021,"XI",TRUE,"Кримінальні правопорушення проти безпеки руху та експлуатації транспорту  (р. XІ Кримінального кодексу України )",NA,2120,8,6,0,2769,142,7,16,52,798,890,659,145,202,152,786,596,1359,23,5,2730,39,0,0,0
2021,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст. 276","276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст. 286","286",1956,0,6,0,2265,50,0,7,33,602,720,568,138,197,143,697,504,1053,10,1,2235,30,0,0,0
2021,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст. 289","289",140,8,0,0,467,91,6,9,19,187,159,78,5,4,8,83,76,292,12,4,459,8,0,0,0
2021,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного  засобу, ст. 290*","290",5,0,0,0,5,0,0,0,0,0,2,2,0,1,0,2,1,2,0,0,5,0,0,0,0
2021,"XII",TRUE,"Кримінальні правопорушення проти громадського порядку та моральності  (р. XІІ Кримінального кодексу України )",NA,381,3,9,0,873,67,3,13,26,389,266,144,16,16,145,204,122,535,9,3,853,20,0,0,0
2021,"XII",FALSE,"Хуліганство, ст. 296","296",224,1,8,0,556,41,0,10,22,264,170,80,6,4,19,124,69,360,3,0,541,15,0,0,0
2021,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого,  ст. 297","297",11,0,0,0,29,7,0,1,0,6,12,7,1,2,4,1,2,25,1,0,29,0,0,0,0
2021,"XII",FALSE,"Жорстоке поводження з тваринами, ст. 299","299",5,0,0,0,8,0,2,0,0,0,2,1,1,2,0,2,0,4,2,0,8,0,0,0,0
2021,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів, ст. 301","301",68,0,1,0,93,6,1,1,2,44,24,19,1,1,45,31,29,32,1,0,92,1,0,0,0
2021,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст. 302","302",36,0,0,0,62,1,0,0,1,25,17,13,2,4,47,15,4,43,0,0,59,3,0,0,0
2021,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст. 303","303",33,0,0,0,69,7,0,0,1,32,17,14,5,0,54,13,7,45,2,2,66,3,0,0,0
2021,"XII",FALSE,"Втягнення неповнолітніх у протиправну діяльність, ст. 304","304",11,2,0,0,33,6,0,1,0,16,7,6,1,2,3,2,6,24,0,1,33,0,0,0,0
2021,"XIII",TRUE,"Кримінальні правопорушення у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші кримінальні правопорушення проти здоров'я населення (р. XІІІ Кримінального кодексу України )",NA,2352,1,8,0,2990,331,0,0,36,945,1292,614,66,37,316,432,539,1979,20,20,2939,49,2,1,0
2021,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст. 305","305",46,0,0,0,72,27,0,0,0,19,27,16,7,3,11,21,8,40,1,2,54,18,0,0,0
2021,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 306","306",40,0,0,0,62,22,0,0,1,22,30,8,0,1,12,11,4,39,2,6,62,0,0,0,0
2021,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або  їх аналогів, ст. 307","307",786,1,4,0,1070,298,0,0,18,381,445,200,17,9,154,171,177,697,7,18,1037,31,2,1,0
2021,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 308","308",6,0,0,0,8,3,0,0,0,2,4,2,0,0,1,0,4,4,0,0,8,0,0,0,0
2021,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст. 309","309",1526,0,4,0,1937,70,0,0,17,590,863,410,39,18,150,242,361,1313,17,4,1918,19,0,0,0
2021,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",61,0,1,0,79,4,0,0,0,10,24,26,8,11,12,8,17,54,0,0,77,2,0,0,0
2021,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",105,0,0,0,175,47,0,0,2,48,86,34,3,2,26,30,24,121,0,0,174,1,0,0,0
2021,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2021,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",37,0,0,0,88,23,0,0,1,26,42,18,1,0,12,13,10,65,0,0,87,1,0,0,0
2021,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0
2021,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0
2021,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",42,0,0,0,95,24,0,0,0,22,52,20,0,1,7,17,21,56,0,1,95,0,0,0,0
2021,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",4,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0
2021,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
2021,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",13,0,0,0,11,0,0,0,0,3,1,2,4,1,8,6,5,0,0,0,11,0,0,0,0
2021,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",46,0,0,0,67,12,0,0,0,22,35,5,2,3,16,7,8,49,2,1,66,1,0,0,0
2021,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,126,4,0,0,156,6,0,0,0,48,50,38,12,8,13,68,17,69,2,0,134,22,0,2,2
2021,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",47,0,0,0,64,1,0,0,0,16,22,22,1,3,7,26,7,29,2,0,54,10,0,0,2
2021,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",3,4,0,0,7,1,0,0,0,1,3,1,2,0,1,4,0,3,0,0,5,2,0,0,0
2021,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",9,0,0,0,10,4,0,0,0,0,7,3,0,0,1,3,0,7,0,0,1,9,0,2,0
2021,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",22,0,0,0,27,0,0,0,0,27,0,0,0,0,0,1,4,22,0,0,27,0,0,0,0
2021,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,706,64,12,0,1263,95,0,2,6,289,498,359,56,53,241,481,184,587,5,6,1228,33,2,3,0
2021,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",1,15,0,0,12,0,0,0,0,1,4,6,1,0,0,1,6,5,0,0,12,0,0,0,0
2021,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",13,0,1,0,30,3,0,0,0,6,13,7,3,1,5,8,3,19,0,0,29,1,0,0,0
2021,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст. 345","345",33,5,1,0,138,25,0,0,1,43,60,30,2,2,11,34,23,80,0,1,135,3,0,1,0
2021,"XV",FALSE,"Погроза або насильство щодо журналіста, ст. 345-1","345-1",2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0
2021,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст. 347","347",5,0,0,0,8,5,0,0,0,4,3,1,0,0,0,4,2,1,1,0,8,0,0,0,0
2021,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст. 347-1","347-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст. 348","348",7,0,0,0,12,8,0,0,0,1,5,6,0,0,0,4,2,6,0,0,12,0,0,0,0
2021,"XV",FALSE,"Посягання на життя журналіста, ст. 348-1","348-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст. 349","349",0,5,0,0,5,0,0,0,0,1,2,2,0,0,0,0,0,5,0,0,5,0,0,0,0
2021,"XV",FALSE,"Захоплення журналіста як заручника, ст. 349-1","349-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
