"Year","Chapter","IsChp","Article","Art","FS22X1","FS22X2","FS22X3","FS22X4","FS22X5","FS22X6","FS22X7","FS22X8","FS22X9","FS22X10","FS22X11","FS22X12","FS22X13","FS22X14","FS22X15","FS22X16","FS22X17","FS22X18","FS22X19","FS22X20","FS22X21","FS22X22","FS22X23","FS22X24","FS22X25","FS22X26","FS22X27","FS22X28","FS22X29","FS22X30","FS22X31","FS22X32","FS22X33","FS22X34","FS22X35","FS22X36","FS22X37","FS22X38","FS22X39","FS22X40","FS22X41","FS22X42","FS22X43","FS22X44","FS22X45","FS22X46","FS22X47"
2024,"VI",FALSE,"Крадіжка, ст. 185","185",107,59,23,8,17,2648,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,2,0,0,0,0,0,0,0,0,142,1,7,10,NA,1,NA,29,91,0
2024,"VI",FALSE,"Грабіж, ст. 186","186",22,12,7,2,1,183,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17,0,0,4,NA,0,NA,4,8,0
2024,"VI",FALSE,"Розбій, ст. 187","187",9,3,1,4,1,151,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,4,NA,0,NA,6,2,0
2024,"VI",FALSE,"Вимагання, ст. 189","189",6,1,2,0,3,142,15,0,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0,7,0,0,0,0,2,0,0,0,7,1,0,0,NA,0,NA,5,2,0
2024,"VI",FALSE,"Шахрайство, ст. 190","190",35,5,11,5,14,1125,45,1,1,6,2,1,1,0,0,1,0,0,0,1,1,1,1,2,15,6,20,1,15,0,0,0,0,0,3,0,2,52,3,6,5,NA,0,NA,28,26,0
2024,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",0,0,0,0,0,37,6,2,2,8,15,3,9,2,1,27,1,1,10,15,8,7,0,0,5,1,38,2,11,0,1,0,0,0,0,0,14,21,6,0,5,NA,0,NA,14,5,0
2024,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",6,3,0,2,1,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,0,NA,2,3,0
2024,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",0,0,0,0,0,53,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0
2024,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,13,0,3,1,9,636,72,0,0,7,4,1,2,1,0,2,0,0,0,2,0,0,0,1,9,4,11,1,5,0,0,0,0,1,0,1,3,17,1,1,2,NA,0,NA,4,5,0
2024,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, що існують у паперовій формі, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",3,0,1,0,2,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0
